"Id","IsDeleted","CreatedDate","Active_Color__c","Dat_Initial_Assessment__c","Date_assigned_to_staff__c","Date_Turned_Purple__c","Date_Resume_Completed__c","Confirmed_Hired_Date__c","Date_turned_grey__c","Date_turned_green__c","Date_Turned_Blue__c","Attended_Day_1__c","Attended_Day_2__c","Compass_Participant__c","Career_Counseling__c","Date_Attended_HHUSA_Workshop__c","Career_Day_Participant__c","Created_LinkedIn_account__c","Service_Rank__c","HHUSA_Workshop_Participant__c","New_Date_Turned_green__c","New_Date_Turned_Blue__c","Days_To_Get_Hired","Assessment_Date","Assigned_Date","Assessment_Time_inDAYS","Resume_Date","Resume_Time_inDAYS"
0033800002TN0JzAAL,0,09AUG15:13:47:00,Blue,09AUG15:00:00:00,09JUL15:00:00:00,,09OCT15:00:00:00,17SEP15:00:00:00,,09OCT15:00:00:00,18SEP15:00:00:00,0,0,0,,,0,1,O-2,0,20370,20349,-21,20309,20278,31,20370,61
0033800002TN0K0AAL,0,09AUG15:13:47:00,Blue,09SEP15:00:00:00,09JUL15:00:00:00,,09NOV15:00:00:00,10FEB15:00:00:00,,09NOV15:00:00:00,10MAY15:00:00:00,0,0,0,,,0,0,O-2,0,20401,20218,-183,20340,20278,62,20401,61
0033800002TN0K2AAL,0,09AUG15:13:47:00,Blue,09AUG15:00:00:00,09JUL15:00:00:00,,09SEP15:00:00:00,10MAY15:00:00:00,,09SEP15:00:00:00,10MAY15:00:00:00,0,0,0,,,0,1,E-3,0,20340,20218,-122,20309,20278,31,20340,31
0033800002TN1YpAAL,0,09AUG15:15:57:00,Blue,14SEP15:00:00:00,14SEP15:00:00:00,,14SEP15:00:00:00,11FEB15:00:00:00,,14SEP15:00:00:00,11FEB15:00:00:00,0,0,0,,,0,1,E-4,0,20345,20130,-215,20345,20345,0,20345,0
0033800002TN3GsAAL,0,09AUG15:19:30:00,Blue,16SEP15:00:00:00,14SEP15:00:00:00,,18SEP15:00:00:00,15OCT15:00:00:00,,18SEP15:00:00:00,15OCT15:00:00:00,0,0,0,,,0,1,E-6,0,20349,20376,27,20347,20345,2,20349,2
0033800002TN45nAAD,0,09AUG15:21:26:00,Blue,14SEP15:00:00:00,14SEP15:00:00:00,,16SEP15:00:00:00,12JUL15:00:00:00,,16SEP15:00:00:00,12JUL15:00:00:00,0,0,0,,,0,1,E-6,0,20347,20281,-66,20345,20345,0,20347,2
0033800002TN5JzAAL,0,09SEP15:03:48:00,Blue,09SEP15:00:00:00,14SEP15:00:00:00,,15SEP15:00:00:00,11FEB15:00:00:00,,15SEP15:00:00:00,18NOV15:00:00:00,0,0,0,,,0,0,,0,20346,20410,64,20340,20345,-5,20346,6
0033800002TNA1TAAX,0,09SEP15:17:55:00,Blue,15SEP15:00:00:00,14SEP15:00:00:00,,21SEP15:00:00:00,24NOV15:00:00:00,,21SEP15:00:00:00,24NOV15:00:00:00,0,0,0,,,0,0,O-2,0,20352,20416,64,20346,20345,1,20352,6
0033800002TNB2XAAX,0,09SEP15:19:35:00,Blue,09JUL15:00:00:00,14SEP15:00:00:00,,09NOV15:00:00:00,12OCT15:00:00:00,,09NOV15:00:00:00,12OCT15:00:00:00,0,0,0,,,0,1,O-3,0,20401,20373,-28,20278,20345,-67,20401,123
0033800002TNBDVAA5,0,09SEP15:19:55:00,Blue,14SEP15:00:00:00,14SEP15:00:00:00,,16SEP15:00:00:00,16OCT15:00:00:00,,16SEP15:00:00:00,16OCT15:00:00:00,0,0,0,,,0,0,O-3,0,20347,20377,30,20345,20345,0,20347,2
0033800002TNDSKAA5,0,09OCT15:00:35:00,Blue,14SEP15:00:00:00,14SEP15:00:00:00,,17SEP15:00:00:00,11JUN15:00:00:00,,17SEP15:00:00:00,11JUN15:00:00:00,0,0,0,,,0,0,E-4,0,20348,20250,-98,20345,20345,0,20348,3
0033800002TNJAUAA5,0,09OCT15:16:09:00,Blue,14SEP15:00:00:00,14SEP15:00:00:00,,15SEP15:00:00:00,11SEP15:00:00:00,,15SEP15:00:00:00,11SEP15:00:00:00,0,0,0,,,0,1,E-4,0,20346,20342,-4,20345,20345,0,20346,1
0033800002TNMeMAAX,0,09NOV15:01:29:00,Blue,14SEP15:00:00:00,14SEP15:00:00:00,,16SEP15:00:00:00,22OCT15:00:00:00,,16SEP15:00:00:00,22OCT15:00:00:00,0,0,0,,,0,1,E-7,0,20347,20383,36,20345,20345,0,20347,2
0033800002TNN6oAAH,0,09NOV15:04:55:00,Blue,14SEP15:00:00:00,14SEP15:00:00:00,,16SEP15:00:00:00,19NOV15:00:00:00,,16SEP15:00:00:00,19NOV15:00:00:00,0,0,0,,,0,1,E-4,0,20347,20411,64,20345,20345,0,20347,2
0033800002TNPxqAAH,0,09NOV15:14:41:00,Blue,15SEP15:00:00:00,14SEP15:00:00:00,,21SEP15:00:00:00,22DEC15:00:00:00,,21SEP15:00:00:00,22DEC15:00:00:00,0,0,0,,,0,1,E-4,0,20352,20444,92,20346,20345,1,20352,6
0033800002TNQdDAAX,0,09NOV15:15:35:00,Blue,14SEP15:00:00:00,14SEP15:00:00:00,,14SEP15:00:00:00,01APR16:00:00:00,,14SEP15:00:00:00,01APR16:00:00:00,0,0,0,,,0,1,E-5,0,20345,20545,200,20345,20345,0,20345,0
0033800002TNSHkAAP,0,09NOV15:19:03:00,Blue,15SEP15:00:00:00,14SEP15:00:00:00,,16SEP15:00:00:00,16NOV15:00:00:00,,16SEP15:00:00:00,24NOV15:00:00:00,0,0,0,,,0,0,O-4,0,20347,20416,69,20346,20345,1,20347,1
0033800002UFclmAAD,0,21OCT15:13:31:00,Blue,26OCT15:00:00:00,26OCT15:00:00:00,,29OCT15:00:00:00,16NOV15:00:00:00,,29OCT15:00:00:00,24NOV15:00:00:00,0,0,0,,,0,1,E-1,0,20390,20416,26,20387,20387,0,20390,3
0033800002UFekeAAD,0,21OCT15:17:26:00,Blue,26OCT15:00:00:00,26OCT15:00:00:00,,,28OCT15:00:00:00,,,28OCT15:00:00:00,0,0,0,,,0,0,E-5,0,,20389,,20387,20387,0,,
0033800002UFmkrAAD,0,22OCT15:18:07:00,Blue,26OCT15:00:00:00,26OCT15:00:00:00,,27OCT15:00:00:00,12JAN15:00:00:00,,27OCT15:00:00:00,12JAN15:00:00:00,0,0,0,,,0,0,E-1,0,20388,20100,-288,20387,20387,0,20388,1
0033800002UFq7pAAD,0,22OCT15:21:07:00,Blue,26OCT15:00:00:00,26OCT15:00:00:00,,27OCT15:00:00:00,12AUG15:00:00:00,,27OCT15:00:00:00,12AUG15:00:00:00,0,0,0,,,0,0,W-3,0,20388,20312,-76,20387,20387,0,20388,1
0033800002UFq9WAAT,0,22OCT15:21:10:00,Blue,28OCT15:00:00:00,26OCT15:00:00:00,,28OCT15:00:00:00,11FEB15:00:00:00,,28OCT15:00:00:00,27NOV15:00:00:00,0,0,0,,,0,1,E-4,0,20389,20419,30,20389,20387,2,20389,0
0033800002UFr6yAAD,0,23OCT15:00:34:00,Blue,26OCT15:00:00:00,26OCT15:00:00:00,,28OCT15:00:00:00,11MAR15:00:00:00,,28OCT15:00:00:00,11MAR15:00:00:00,0,0,0,,,0,1,E-3,0,20389,20158,-231,20387,20387,0,20389,2
0033800002UFsCwAAL,0,23OCT15:06:42:00,Blue,28OCT15:00:00:00,26OCT15:00:00:00,,29OCT15:00:00:00,11OCT15:00:00:00,,29OCT15:00:00:00,11DEC15:00:00:00,0,0,0,,,0,0,E-1,0,20390,20433,43,20389,20387,2,20390,1
0033800002UFvYdAAL,0,23OCT15:16:43:00,Blue,26OCT15:00:00:00,26OCT15:00:00:00,,27OCT15:00:00:00,16DEC15:00:00:00,,27OCT15:00:00:00,16DEC15:00:00:00,0,0,0,,,0,1,W-3,0,20388,20438,50,20387,20387,0,20388,1
0033800002UFvpRAAT,0,23OCT15:17:11:00,Blue,26OCT15:00:00:00,26OCT15:00:00:00,,28OCT15:00:00:00,12MAR15:00:00:00,,28OCT15:00:00:00,12MAR15:00:00:00,0,0,0,,,0,0,,0,20389,20159,-230,20387,20387,0,20389,2
0033800002UFwJnAAL,0,23OCT15:18:16:00,Blue,26OCT15:00:00:00,26OCT15:00:00:00,,27OCT15:00:00:00,23DEC15:00:00:00,,27OCT15:00:00:00,29DEC15:00:00:00,0,0,0,,,0,1,E-4,0,20388,20451,63,20387,20387,0,20388,1
0033800002UFyIuAAL,0,23OCT15:23:10:00,Blue,27OCT15:00:00:00,26OCT15:00:00:00,,29OCT15:00:00:00,22DEC15:00:00:00,,29OCT15:00:00:00,22DEC15:00:00:00,0,0,0,,,0,0,,0,20390,20444,54,20388,20387,1,20390,2
0033800002UFycuAAD,0,24OCT15:02:45:00,Blue,27OCT15:00:00:00,26OCT15:00:00:00,,29OCT15:00:00:00,21DEC15:00:00:00,,29OCT15:00:00:00,21DEC15:00:00:00,0,0,0,,,0,1,E-7,0,20390,20443,53,20388,20387,1,20390,2
0033800002UHKPgAAP,0,10FEB15:19:21:00,Blue,10JUN15:00:00:00,10MAY15:00:00:00,,10JUN15:00:00:00,01MAY16:00:00:00,,10JUN15:00:00:00,01MAY16:00:00:00,0,0,0,,,0,1,E-8,0,20249,20575,326,20249,20218,31,20249,0
0033800002UHNC8AAP,0,10MAR15:15:47:00,Blue,10MAY15:00:00:00,10MAY15:00:00:00,,10MAY15:00:00:00,19OCT15:00:00:00,,,11FEB15:00:00:00,0,0,0,,,0,1,E-4,0,,20130,,20218,20218,0,20218,0
0033800002UHOAXAA5,0,10MAR15:20:02:00,Blue,10MAY15:00:00:00,10MAY15:00:00:00,,10JUN15:00:00:00,16OCT15:00:00:00,,,19OCT15:00:00:00,0,0,0,,,0,1,E-5,0,,20380,,20218,20218,0,20249,31
0033800002UHR3EAAX,0,10MAY15:13:43:00,Blue,10MAY15:00:00:00,10MAY15:00:00:00,,10MAY15:00:00:00,10JUL15:00:00:00,,10MAY15:00:00:00,10JUL15:00:00:00,0,0,0,,,0,0,,0,20218,20279,61,20218,20218,0,20218,0
0033800002UHR3JAAX,0,10MAY15:13:43:00,Blue,10MAY15:00:00:00,10MAY15:00:00:00,,10MAY15:00:00:00,11APR15:00:00:00,,10MAY15:00:00:00,11APR15:00:00:00,0,0,0,,,0,1,,0,20218,20189,-29,20218,20218,0,20218,0
0033800002UHR3MAAX,0,10MAY15:13:43:00,Blue,10MAY15:00:00:00,10MAY15:00:00:00,,10MAY15:00:00:00,23DEC15:00:00:00,,10JUN15:00:00:00,23DEC15:00:00:00,0,0,0,,,0,0,E-1,0,20249,20445,196,20218,20218,0,20218,0
0033800002UHR3WAAX,0,10MAY15:13:43:00,Blue,10MAY15:00:00:00,10MAY15:00:00:00,,10JUN15:00:00:00,14DEC15:00:00:00,,10JUN15:00:00:00,14DEC15:00:00:00,0,0,0,,,0,1,E-5,0,20249,20436,187,20218,20218,0,20249,31
0033800002UHR3pAAH,0,10MAY15:13:43:00,Blue,10MAY15:00:00:00,10MAY15:00:00:00,,10MAY15:00:00:00,11APR15:00:00:00,,10MAY15:00:00:00,11APR15:00:00:00,0,0,0,,,0,1,E-6,0,20218,20189,-29,20218,20218,0,20218,0
0033800002UHR41AAH,0,10MAY15:13:43:00,Blue,10MAY15:00:00:00,10MAY15:00:00:00,,10AUG15:00:00:00,21OCT15:00:00:00,,10AUG15:00:00:00,14OCT15:00:00:00,0,0,0,,,0,0,E-6,0,20310,20375,65,20218,20218,0,20310,92
0033800002UHR42AAH,0,10MAY15:13:43:00,Blue,10MAY15:00:00:00,10MAY15:00:00:00,,10SEP15:00:00:00,12AUG15:00:00:00,,10SEP15:00:00:00,12AUG15:00:00:00,0,0,0,,,0,0,E-5,0,20341,20312,-29,20218,20218,0,20341,123
0033800002UHR4DAAX,0,10MAY15:13:43:00,Blue,10MAY15:00:00:00,10MAY15:00:00:00,,20OCT15:00:00:00,12NOV15:00:00:00,,20OCT15:00:00:00,12NOV15:00:00:00,0,0,0,,,0,0,E-5,0,20381,20404,23,20218,20218,0,20381,163
0033800002UHR4tAAH,0,10MAY15:13:43:00,Blue,10MAY15:00:00:00,10MAY15:00:00:00,,10JUN15:00:00:00,16NOV15:00:00:00,,10JUL15:00:00:00,23NOV15:00:00:00,0,0,0,,,0,1,E-4,0,20279,20415,136,20218,20218,0,20249,31
0033800002UHVUWAA5,0,10MAY15:20:10:00,Blue,19OCT15:00:00:00,10DEC15:00:00:00,,30OCT15:00:00:00,11JUN15:00:00:00,,30OCT15:00:00:00,11JUN15:00:00:00,0,0,0,,,0,1,E-6,0,20391,20250,-141,20380,20432,-52,20391,11
0033800002UHWG4AAP,0,10MAY15:21:21:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,10DEC15:00:00:00,23DEC15:00:00:00,,10DEC15:00:00:00,23DEC15:00:00:00,0,0,0,,,0,1,E-6,0,20432,20445,13,20432,20432,0,20432,0
0033800002UHXQmAAP,0,10JUN15:00:22:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,10DEC15:00:00:00,01MAY16:00:00:00,,10DEC15:00:00:00,01MAY16:00:00:00,0,0,0,,,0,0,E-4,0,20432,20575,143,20432,20432,0,20432,0
0033800002UHaKrAAL,0,10JUN15:15:33:00,Blue,10SEP15:00:00:00,10DEC15:00:00:00,,10SEP15:00:00:00,12OCT15:00:00:00,,10SEP15:00:00:00,12OCT15:00:00:00,0,0,0,,,0,1,E-8,0,20341,20373,32,20341,20432,-91,20341,0
0033800002UHb9ZAAT,0,10JUN15:17:24:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,16OCT15:00:00:00,21OCT15:00:00:00,,16OCT15:00:00:00,21OCT15:00:00:00,0,0,0,,,0,1,O-3,0,20377,20382,5,20432,20432,0,20377,-55
0033800002UHbafAAD,0,10JUN15:18:16:00,Blue,10JUN15:00:00:00,10JUN15:00:00:00,,10JUN15:00:00:00,17DEC15:00:00:00,,10JUN15:00:00:00,17DEC15:00:00:00,1,1,0,,10JUN15:00:00:00,0,0,E-4,1,20249,20439,190,20249,20249,0,20249,0
0033800002UHcl0AAD,0,10JUN15:20:55:00,Blue,13OCT15:00:00:00,10DEC15:00:00:00,,13OCT15:00:00:00,22DEC15:00:00:00,,13OCT15:00:00:00,22DEC15:00:00:00,0,0,0,,,0,1,E-3,0,20374,20444,70,20374,20432,-58,20374,0
0033800002UHheuAAD,0,10JUL15:16:27:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,14OCT15:00:00:00,30NOV15:00:00:00,,14OCT15:00:00:00,12NOV15:00:00:00,0,0,0,,,0,1,E-6,0,20375,20404,29,20432,20432,0,20375,-57
0033800002UHhjpAAD,0,10JUL15:16:42:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,14OCT15:00:00:00,20NOV15:00:00:00,,14OCT15:00:00:00,20NOV15:00:00:00,0,0,0,,,0,1,E-5,0,20375,20412,37,20432,20432,0,20375,-57
0033800002UHkWFAA1,0,10JUL15:23:50:00,Blue,13OCT15:00:00:00,10DEC15:00:00:00,,14OCT15:00:00:00,19NOV15:00:00:00,,14OCT15:00:00:00,19NOV15:00:00:00,0,0,0,,,0,0,E-5,0,20375,20411,36,20374,20432,-58,20375,1
0033800002UHkplAAD,0,10AUG15:03:20:00,Blue,14OCT15:00:00:00,10DEC15:00:00:00,,29OCT15:00:00:00,29OCT15:00:00:00,,29OCT15:00:00:00,29OCT15:00:00:00,0,0,0,,,0,0,E-1,0,20390,20390,0,20375,20432,-57,20390,15
0033800002UHl49AAD,0,10AUG15:06:24:00,Blue,14OCT15:00:00:00,10DEC15:00:00:00,,19OCT15:00:00:00,20NOV15:00:00:00,,19OCT15:00:00:00,20NOV15:00:00:00,0,0,0,,,0,0,E-5,0,20380,20412,32,20375,20432,-57,20380,5
0033800002UHmedAAD,0,10AUG15:14:43:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,13OCT15:00:00:00,30OCT15:00:00:00,,13OCT15:00:00:00,30OCT15:00:00:00,0,0,0,,,0,0,E-7,0,20374,20391,17,20432,20432,0,20374,-58
0033800002UHo80AAD,0,10AUG15:18:08:00,Blue,14OCT15:00:00:00,10DEC15:00:00:00,,19OCT15:00:00:00,12AUG15:00:00:00,,19OCT15:00:00:00,12AUG15:00:00:00,0,0,0,,,0,0,E-7,0,20380,20312,-68,20375,20432,-57,20380,5
0033800002UHqcDAAT,0,10SEP15:02:28:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,13OCT15:00:00:00,12AUG15:00:00:00,,13OCT15:00:00:00,12AUG15:00:00:00,0,0,0,,,0,1,E-4,0,20374,20312,-62,20432,20432,0,20374,-58
0033800002UHqgAAAT,0,10SEP15:03:16:00,Blue,15OCT15:00:00:00,10DEC15:00:00:00,,20OCT15:00:00:00,17DEC15:00:00:00,,20OCT15:00:00:00,17DEC15:00:00:00,0,0,0,,,0,0,E-5,0,20381,20439,58,20376,20432,-56,20381,5
0033800002UHzwdAAD,0,10DEC15:14:23:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,10DEC15:00:00:00,20OCT15:00:00:00,,10DEC15:00:00:00,20OCT15:00:00:00,0,0,0,,,1,1,E-4,0,20432,20381,-51,20432,20432,0,20432,0
0033800002UHzwfAAD,0,10DEC15:14:23:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,10DEC15:00:00:00,11MAY15:00:00:00,,10DEC15:00:00:00,11MAR15:00:00:00,0,0,0,,,1,1,E-6,0,20432,20158,-274,20432,20432,0,20432,0
0033800002UHzwgAAD,0,10DEC15:14:23:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,10DEC15:00:00:00,12SEP15:00:00:00,,10DEC15:00:00:00,12SEP15:00:00:00,0,0,0,,,1,1,O-5,0,20432,20343,-89,20432,20432,0,20432,0
0033800002UHzwqAAD,0,10DEC15:14:23:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,14OCT15:00:00:00,27OCT15:00:00:00,,14OCT15:00:00:00,27OCT15:00:00:00,0,0,0,,,1,1,W-3,0,20375,20388,13,20432,20432,0,20375,-57
0033800002UHzwsAAD,0,10DEC15:14:23:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,13OCT15:00:00:00,13NOV15:00:00:00,,13OCT15:00:00:00,13NOV15:00:00:00,0,0,0,,,1,1,E-7,0,20374,20405,31,20432,20432,0,20374,-58
0033800002UHzwtAAD,0,10DEC15:14:23:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,13OCT15:00:00:00,15DEC15:00:00:00,,10JUN15:00:00:00,15DEC15:00:00:00,0,0,0,,,1,1,E-6,0,20249,20437,188,20432,20432,0,20374,-58
0033800002UHzwuAAD,0,10DEC15:14:23:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,13OCT15:00:00:00,27OCT15:00:00:00,,13OCT15:00:00:00,27OCT15:00:00:00,0,0,0,,,1,1,E-7,0,20374,20388,14,20432,20432,0,20374,-58
0033800002UHzxXAAT,0,10DEC15:14:23:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,13OCT15:00:00:00,13OCT15:00:00:00,29OCT15:00:00:00,,,01MAY16:00:00:00,0,0,0,,,0,0,O-2,0,,20575,,20432,20432,0,20374,-58
0033800002UHzxZAAT,0,10DEC15:14:23:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,10DEC15:00:00:00,12AUG15:00:00:00,,10DEC15:00:00:00,12AUG15:00:00:00,0,0,0,,,0,1,E-5,0,20432,20312,-120,20432,20432,0,20432,0
0033800002UHzxaAAD,0,10DEC15:14:23:00,Blue,13OCT15:00:00:00,10DEC15:00:00:00,,13OCT15:00:00:00,20OCT15:00:00:00,,13OCT15:00:00:00,20OCT15:00:00:00,0,0,0,,,0,0,E-2,0,20374,20381,7,20374,20432,-58,20374,0
0033800002UHzxnAAD,0,10DEC15:14:23:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,11APR15:00:00:00,01JUN16:00:00:00,,11APR15:00:00:00,01JUN16:00:00:00,0,0,0,,,0,0,E-5,0,20189,20606,417,20432,20432,0,20189,-243
0033800002UHzxoAAD,0,10DEC15:14:23:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,11MAY15:00:00:00,12AUG15:00:00:00,,11MAY15:00:00:00,12AUG15:00:00:00,0,0,0,,,0,0,E-6,0,20219,20312,93,20432,20432,0,20219,-213
0033800002UHzxuAAD,0,10DEC15:14:23:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,10DEC15:00:00:00,18NOV15:00:00:00,,10DEC15:00:00:00,18NOV15:00:00:00,0,0,0,,,0,1,O-3,0,20432,20410,-22,20432,20432,0,20432,0
0033800002UHzy2AAD,0,10DEC15:14:23:00,Blue,10DEC15:00:00:00,19OCT15:00:00:00,,10DEC15:00:00:00,11SEP15:00:00:00,,10DEC15:00:00:00,15DEC15:00:00:00,0,0,0,,,0,1,E-5,0,20432,20437,5,20432,20380,52,20432,0
0033800002UHzyJAAT,0,10DEC15:14:23:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,18OCT15:00:00:00,15DEC15:00:00:00,,18OCT15:00:00:00,15DEC15:00:00:00,0,0,0,,,0,1,E-4,0,20379,20437,58,20432,20432,0,20379,-53
0033800002UHzyYAAT,0,10DEC15:14:23:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,10DEC15:00:00:00,12AUG15:00:00:00,,10DEC15:00:00:00,12AUG15:00:00:00,0,0,0,,,0,1,O-5,0,20432,20312,-120,20432,20432,0,20432,0
0033800002UHzypAAD,0,10DEC15:14:23:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,10DEC15:00:00:00,12SEP15:00:00:00,,10DEC15:00:00:00,12SEP15:00:00:00,0,0,0,,,0,0,E-3,0,20432,20343,-89,20432,20432,0,20432,0
0033800002UHzyqAAD,0,10DEC15:14:23:00,Blue,10DEC15:00:00:00,10DEC15:00:00:00,,10DEC15:00:00:00,13OCT15:00:00:00,,10DEC15:00:00:00,13OCT15:00:00:00,0,0,0,,,0,1,E-4,0,20432,20374,-58,20432,20432,0,20432,0
0033800002UI06IAAT,0,10DEC15:14:38:00,Blue,22OCT15:00:00:00,19OCT15:00:00:00,,22OCT15:00:00:00,12OCT15:00:00:00,,22OCT15:00:00:00,12OCT15:00:00:00,0,0,0,,,0,1,E-5,0,20383,20373,-10,20383,20380,3,20383,0
0033800002UI2jDAAT,0,10DEC15:20:35:00,Blue,19OCT15:00:00:00,19OCT15:00:00:00,,19OCT15:00:00:00,30NOV15:00:00:00,,19OCT15:00:00:00,30NOV15:00:00:00,0,0,0,,,0,0,E-3,0,20380,20422,42,20380,20380,0,20380,0
0033800002UI3lbAAD,0,10DEC15:23:48:00,Blue,19OCT15:00:00:00,19OCT15:00:00:00,,20OCT15:00:00:00,21DEC15:00:00:00,,20OCT15:00:00:00,21DEC15:00:00:00,0,0,0,,,0,1,E-6,0,20381,20443,62,20380,20380,0,20381,1
0033800002UI3wHAAT,0,13OCT15:01:03:00,Blue,19OCT15:00:00:00,19OCT15:00:00:00,,23OCT15:00:00:00,17NOV15:00:00:00,,23OCT15:00:00:00,17NOV15:00:00:00,0,0,0,,,0,0,E-6,0,20384,20409,25,20380,20380,0,20384,4
0033800002UI5UVAA1,0,13OCT15:12:53:00,Blue,19OCT15:00:00:00,19OCT15:00:00:00,,21OCT15:00:00:00,24NOV15:00:00:00,,21OCT15:00:00:00,24NOV15:00:00:00,0,0,0,,,0,0,E-4,0,20382,20416,34,20380,20380,0,20382,2
0033800002UI69bAAD,0,13OCT15:14:36:00,Blue,19OCT15:00:00:00,19OCT15:00:00:00,,23OCT15:00:00:00,11OCT15:00:00:00,,23OCT15:00:00:00,11OCT15:00:00:00,0,0,0,,,0,1,E-4,0,20384,20372,-12,20380,20380,0,20384,4
0033800002UI6fjAAD,0,13OCT15:15:38:00,Blue,19OCT15:00:00:00,19OCT15:00:00:00,,19OCT15:00:00:00,12JUL15:00:00:00,,19OCT15:00:00:00,12JUL15:00:00:00,0,0,0,,,0,1,E-6,0,20380,20281,-99,20380,20380,0,20380,0
0033800002UI89MAAT,0,13OCT15:18:14:00,Blue,19OCT15:00:00:00,19OCT15:00:00:00,,20OCT15:00:00:00,24NOV15:00:00:00,,20OCT15:00:00:00,24NOV15:00:00:00,0,0,0,,,0,0,O-3,0,20381,20416,35,20380,20380,0,20381,1
0033800002UIHxQAAX,0,14OCT15:21:19:00,Blue,21OCT15:00:00:00,19OCT15:00:00:00,21OCT15:00:00:00,21OCT15:00:00:00,12OCT15:00:00:00,,,12OCT15:00:00:00,0,0,0,,,0,1,E-8,0,,20373,,20382,20380,2,20382,0
0033800002UINocAAH,0,15OCT15:19:18:00,Blue,19OCT15:00:00:00,19OCT15:00:00:00,,21OCT15:00:00:00,21DEC15:00:00:00,,21OCT15:00:00:00,21DEC15:00:00:00,0,0,0,,,0,0,E-6,0,20382,20443,61,20380,20380,0,20382,2
0033800002UIOebAAH,0,15OCT15:20:49:00,Blue,19OCT15:00:00:00,19OCT15:00:00:00,,22OCT15:00:00:00,12JUL15:00:00:00,,22OCT15:00:00:00,12NOV15:00:00:00,0,0,0,,,0,0,E-4,0,20383,20404,21,20380,20380,0,20383,3
0033800002UIWITAA5,0,16OCT15:20:18:00,Blue,26OCT15:00:00:00,26OCT15:00:00:00,,27OCT15:00:00:00,15NOV15:00:00:00,,27OCT15:00:00:00,30NOV15:00:00:00,0,0,0,,,0,1,E-7,0,20388,20422,34,20387,20387,0,20388,1
0033800002UIc01AAD,0,19OCT15:15:06:00,Blue,19OCT15:00:00:00,19OCT15:00:00:00,19OCT15:00:00:00,19OCT15:00:00:00,25NOV15:00:00:00,,,25NOV15:00:00:00,0,0,0,,,0,1,E-5,0,,20417,,20380,20380,0,20380,0
0033800002UIc09AAD,0,19OCT15:15:06:00,Blue,20OCT15:00:00:00,19OCT15:00:00:00,,23OCT15:00:00:00,22DEC15:00:00:00,,23OCT15:00:00:00,01APR16:00:00:00,0,0,0,,,0,0,E-4,0,20384,20545,161,20381,20380,1,20384,3
0033800002UIc10AAD,0,19OCT15:15:06:00,Blue,19OCT15:00:00:00,19OCT15:00:00:00,,19OCT15:00:00:00,12APR15:00:00:00,,19OCT15:00:00:00,12APR15:00:00:00,0,0,0,,,0,0,E-8,0,20380,20190,-190,20380,20380,0,20380,0
0033800002UIc15AAD,0,19OCT15:15:06:00,Blue,11FEB15:00:00:00,19OCT15:00:00:00,,11FEB15:00:00:00,28NOV15:00:00:00,,11FEB15:00:00:00,30NOV15:00:00:00,0,0,0,,,0,0,E-3,0,20130,20422,292,20130,20380,-250,20130,0
0033800002UIc1AAAT,0,19OCT15:15:06:00,Blue,19OCT15:00:00:00,19OCT15:00:00:00,,19OCT15:00:00:00,23DEC15:00:00:00,,19OCT15:00:00:00,23DEC15:00:00:00,0,0,0,,,0,1,E-7,0,20380,20445,65,20380,20380,0,20380,0
0033800002UIeskAAD,0,19OCT15:20:22:00,Blue,19OCT15:00:00:00,19OCT15:00:00:00,,22OCT15:00:00:00,01JUN16:00:00:00,,22OCT15:00:00:00,01JUN16:00:00:00,0,0,0,,,0,0,E-5,0,20383,20606,223,20380,20380,0,20383,3
0033800002UIgf3AAD,0,20OCT15:03:39:00,Blue,27OCT15:00:00:00,26OCT15:00:00:00,,29OCT15:00:00:00,16DEC15:00:00:00,,29OCT15:00:00:00,16DEC15:00:00:00,0,0,0,,,0,0,E-5,0,20390,20438,48,20388,20387,1,20390,2
0033800002UInH4AAL,0,21OCT15:02:53:00,Blue,26OCT15:00:00:00,26OCT15:00:00:00,,27OCT15:00:00:00,12AUG15:00:00:00,,27OCT15:00:00:00,12AUG15:00:00:00,0,0,0,,,0,0,E-5,0,20388,20312,-76,20387,20387,0,20388,1
